Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,9000.0,0.309365,2.0906752285857996E-9,9000.0,86.6,72.60717323593123,18.568534773801485,68.54460093896714,9000.0,46960.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,10000.0,0.321971,2.2434811356167E-9,10000.0,86.39,72.3281699311429,16.194581280788174,68.56086856086856,10000.0,46856.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,11000.0,0.331673,2.3610856818656128E-9,11000.0,86.76363636363637,73.13986883347337,19.245701608430394,69.72972972972973,11000.0,46856.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,12000.0,0.341783,2.4845565172533196E-9,12000.0,86.125,71.8500533778217,14.219474497681556,68.33998859098688,12000.0,47208.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,13000.0,0.351548,2.6038139561812084E-9,13000.0,85.6076923076923,70.874104956204,10.220729366602658,67.49478804725504,13000.0,47208.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,14000.0,0.361293,2.7228271402418613E-9,14000.0,85.85714285714286,71.43029114718306,9.25756186984413,68.36049856184083,14000.0,47208.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,15000.0,0.370459,2.8348070859081213E-9,15000.0,85.28,70.18381891696971,5.113880532874955,66.96588868940754,15000.0,47224.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,16000.0,0.381737,2.972262313382493E-9,16000.0,84.11874999999999,67.69327812626098,-2.0072260136491655,64.23645320197045,16000.0,47112.0,22.0,14.0,14.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,17000.0,0.402325,3.3276217285957598E-9,17000.0,83.74117647058823,66.76963967123979,-4.262542436816321,62.97387809778967,17000.0,66720.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/elecNormNew.arff,1,18000.0,0.415128,3.566679124616914E-9,18000.0,83.54444444444444,66.37242857026624,-6.164874551971314,62.40639675085671,18000.0,72176.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
