Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
trees.HoeffdingTree,generators.RandomTreeGenerator,1,16000.0,2.663771,5.83880515024066E-8,16000.0,82.7125,63.80465663691871,63.89976507439311,58.37471783295711,16000.0,187528.0,57.0,44.0,44.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,17000.0,2.742311,6.229860321929058E-8,17000.0,82.91176470588235,64.25816362070613,64.33394720687538,58.928318959423166,17000.0,192464.0,59.0,45.0,45.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,18000.0,2.83805,6.726899484172464E-8,18000.0,83.24444444444444,64.97367199291638,65.04809363773322,59.72222222222222,18000.0,200680.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,19000.0,2.908273,7.092777634246482E-8,19000.0,83.4578947368421,65.48153880533535,65.49187527448397,60.3656998738966,19000.0,201400.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,20000.0,2.976231,7.44689680180616E-8,20000.0,83.745,66.09562352380127,66.06117548804677,61.02853032845841,20000.0,201424.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,21000.0,3.049516,7.829911717731092E-8,21000.0,84.03333333333333,66.71800978377924,66.68322734499206,61.73248116868295,21000.0,202024.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,22000.0,3.143346,8.329914974462655E-8,22000.0,84.18636363636364,67.01272404285655,66.9422272900038,61.97814207650273,22000.0,205984.0,65.0,48.0,48.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,23000.0,3.215534,8.715592875869738E-8,23000.0,84.38260869565217,67.42623876082814,67.38992283250114,62.40318191333473,23000.0,206520.0,65.0,48.0,48.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,24000.0,3.291051,9.119103469989367E-8,24000.0,84.575,67.81925396839183,67.83666377063423,62.80144694533762,24000.0,206544.0,65.0,48.0,48.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,25000.0,3.366837,9.532536844205526E-8,25000.0,84.784,68.2699359758709,68.24972873716719,63.3561313938927,25000.0,210872.0,67.0,49.0,49.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,26000.0,3.500924,1.0264101383793687E-7,26000.0,84.97307692307692,68.68455654345472,68.65623746490172,63.87090808211576,26000.0,210896.0,67.0,49.0,49.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,27000.0,3.626867,1.0951285248208379E-7,27000.0,85.12962962962963,69.0435497757617,69.04394757131843,64.30793848342076,27000.0,210912.0,67.0,49.0,49.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,28000.0,3.766895,1.1717262896605665E-7,28000.0,85.26785714285714,69.32442145540156,69.40137971960536,64.58619505494505,28000.0,211448.0,67.0,49.0,49.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,29000.0,3.887506,1.2377175929645698E-7,29000.0,85.4103448275862,69.63527385395115,69.70065883700944,64.93743266760586,29000.0,211496.0,67.0,49.0,49.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,30000.0,4.033009,1.3201228686297933E-7,30000.0,85.57666666666667,69.99820419109903,70.11121088623334,65.35073670723895,30000.0,218920.0,74.0,54.0,54.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,31000.0,4.119997,1.3718475357318918E-7,31000.0,85.62903225806451,70.12506600693665,70.18670949608513,65.4972118959108,31000.0,229848.0,83.0,60.0,60.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,32000.0,4.206309,1.4271322943063245E-7,32000.0,85.78750000000001,70.46981674226012,70.53449951409137,65.91982015736232,32000.0,247592.0,83.0,60.0,60.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,33000.0,4.286993,1.4808109928129446E-7,33000.0,85.82727272727273,70.56919240243877,70.63661476644903,66.06935577481138,33000.0,257168.0,85.0,61.0,61.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,34000.0,4.344589,1.5192294786994653E-7,34000.0,85.94117647058823,70.79797830443596,70.87141986593541,66.30480755674608,34000.0,257840.0,85.0,61.0,61.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,35000.0,4.405559,1.55947203559594E-7,35000.0,86.06,71.05300320637764,71.1455437932462,66.59591948514311,35000.0,255136.0,87.0,62.0,62.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,36000.0,4.479056,1.6095116003519956E-7,36000.0,86.08333333333333,71.11763575256464,71.17044539072391,66.68882978723406,36000.0,263176.0,89.0,63.0,63.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,37000.0,4.575667,1.678103308358954E-7,37000.0,86.1945945945946,71.35570295168603,71.41578063794068,66.97057872615585,37000.0,274440.0,93.0,65.0,65.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,38000.0,4.652348,1.7333941919729112E-7,38000.0,86.26052631578948,71.49215179648787,71.56008279769038,67.10144927536233,38000.0,278720.0,95.0,66.0,66.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,39000.0,4.719726,1.7820928816373149E-7,39000.0,86.34358974358975,71.66335260739392,71.75584663520178,67.29103973469262,39000.0,279384.0,95.0,66.0,66.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,40000.0,4.799736,1.8406981949384013E-7,40000.0,86.4,71.79348674950948,71.88775773861815,67.46411483253588,40000.0,283136.0,97.0,67.0,67.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,41000.0,4.866602,1.8896827780331173E-7,41000.0,86.4829268292683,71.96529963883353,72.06653225806451,67.64173527179308,41000.0,283176.0,97.0,67.0,67.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,42000.0,4.939371,1.943125807845758E-7,42000.0,86.58095238095238,72.17348028000312,72.267873837524,67.8695627387264,42000.0,283888.0,97.0,67.0,67.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,43000.0,5.027028,2.008533326515721E-7,43000.0,86.62790697674419,72.27707629841953,72.35311087604578,67.98262709504984,43000.0,288432.0,101.0,69.0,69.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,44000.0,5.098076,2.0623254625954562E-7,44000.0,86.70909090909092,72.44920345442654,72.5149222164779,68.16722007511841,44000.0,292664.0,101.0,69.0,69.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,45000.0,5.162525,2.1113014067419703E-7,45000.0,86.80222222222223,72.64324730872936,72.70554712992325,68.3826660988075,45000.0,293744.0,101.0,69.0,69.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,46000.0,5.240132,2.1709541487404043E-7,46000.0,86.89782608695651,72.84221972059332,72.88188976377951,68.6061048025836,46000.0,297120.0,103.0,70.0,70.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,47000.0,5.307895,2.2231356497647035E-7,47000.0,86.94255319148935,72.93310987037565,72.93256296034932,68.6903729401561,47000.0,297664.0,103.0,70.0,70.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,48000.0,5.375171,2.2749518785418736E-7,48000.0,86.97291666666666,73.00841997655341,72.98920086393088,68.80363200957892,48000.0,297720.0,103.0,70.0,70.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,49000.0,5.455887,2.337918146389226E-7,49000.0,87.0204081632653,73.10785099980805,73.12032458475973,68.91039741897639,49000.0,301544.0,105.0,71.0,71.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,50000.0,5.519955,2.387905323691666E-7,50000.0,87.072,73.22633751620837,73.24281811408231,69.06584992343033,50000.0,301592.0,105.0,71.0,71.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,51000.0,5.580717,2.435399861323337E-7,51000.0,87.12549019607843,73.35444399743338,73.3630831643002,69.24446109888052,51000.0,302144.0,105.0,71.0,71.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,52000.0,5.647024,2.487232757815056E-7,52000.0,87.16923076923077,73.4522649580939,73.44477611940297,69.35794984844308,52000.0,302168.0,105.0,71.0,71.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,53000.0,5.728579,2.5516215060734087E-7,53000.0,87.23018867924527,73.58947673000708,73.59344518142801,69.53684115767204,53000.0,305184.0,109.0,73.0,73.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,54000.0,5.802266,2.610666106827557E-7,54000.0,87.30185185185185,73.74634921402378,73.71386950854864,69.71557282925536,54000.0,309736.0,109.0,73.0,73.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomTreeGenerator,1,55000.0,5.873599,2.667836283188727E-7,55000.0,87.36727272727272,73.89362663250142,73.8314941056834,69.89862230309332,55000.0,309800.0,109.0,73.0,73.0,5.0,0.0,0.0,1.0
