Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
trees.HoeffdingTree,generators.RandomRBFGenerator,1,67000.0,1.631644,2.940986924701268E-8,67000.0,83.81044776119403,67.62089552238805,67.5151987062382,67.38823246444785,67000.0,156856.0,57.0,29.0,29.0,7.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,68000.0,1.650059,3.0182509552687415E-8,68000.0,83.875,67.75007560319646,67.65295887662988,67.51592356687898,68000.0,162184.0,57.0,29.0,29.0,7.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,69000.0,1.665832,3.0844299155804856E-8,69000.0,83.94927536231884,67.89838755324067,67.79961621213003,67.65478971962618,69000.0,162184.0,57.0,29.0,29.0,7.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,70000.0,1.681879,3.151758500892256E-8,70000.0,84.00428571428571,68.00838130695176,67.9104691485398,67.76728654499394,70000.0,162184.0,57.0,29.0,29.0,7.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,71000.0,1.709927,3.281612550839783E-8,71000.0,84.03802816901408,68.07601575701429,68.00485587645748,67.83960952353927,71000.0,178960.0,63.0,32.0,32.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,72000.0,1.728343,3.366873253343835E-8,72000.0,84.09861111111111,68.19739433910192,68.12461718358482,67.9488256207833,72000.0,178960.0,63.0,32.0,32.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,73000.0,1.749564,3.4681902320848584E-8,73000.0,84.15479452054795,68.30975122095417,68.22863734996018,68.06548687225643,73000.0,184552.0,65.0,33.0,33.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,74000.0,1.770877,3.573029707703327E-8,74000.0,84.19459459459459,68.38907096570004,68.29407140339939,68.14988290398126,74000.0,190144.0,67.0,34.0,34.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,75000.0,1.788702,3.6607115757134235E-8,75000.0,84.232,68.4637061321992,68.36529973517374,68.21480406386065,75000.0,190144.0,67.0,34.0,34.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,76000.0,1.805857,3.745097687674894E-8,76000.0,84.29473684210527,68.58930801673814,68.48497650102973,68.35295365362182,76000.0,190144.0,67.0,34.0,34.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,77000.0,1.825495,3.841697773171797E-8,77000.0,84.33376623376624,68.66751348519287,68.55400015640886,68.44624640334817,77000.0,190144.0,67.0,34.0,34.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,78000.0,1.843016,3.9278842533628156E-8,78000.0,84.40384615384615,68.80758131928343,68.682421995675,68.5748236935238,78000.0,190144.0,67.0,34.0,34.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,79000.0,1.870674,4.075251607017386E-8,79000.0,84.46455696202531,68.92874989107386,68.79877971272404,68.67774289870607,79000.0,205960.0,73.0,37.0,37.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,80000.0,1.889014,4.1734262725545314E-8,80000.0,84.52125000000001,69.04217107306766,68.91193010644709,68.7952019756571,80000.0,206920.0,73.0,37.0,37.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,81000.0,1.912427,4.3019016592039014E-8,81000.0,84.58024691358025,69.16022336217836,69.0235857245604,68.92107096645765,81000.0,212112.0,75.0,38.0,38.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,82000.0,1.936139,4.435693443649346E-8,82000.0,84.62439024390244,69.2485635081569,69.12603766192423,69.0175455841156,82000.0,218104.0,77.0,39.0,39.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,83000.0,1.956059,4.5480893759263894E-8,83000.0,84.6855421686747,69.3706838664882,69.26666505476437,69.12482693288639,83000.0,218104.0,77.0,39.0,39.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,84000.0,1.973449,4.646210122025676E-8,84000.0,84.71904761904761,69.43772885467806,69.32562252067103,69.19606431485481,84000.0,218104.0,77.0,39.0,39.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,85000.0,1.992009,4.7509324364364156E-8,85000.0,84.77411764705882,69.54786531648685,69.44037780401416,69.30848036425725,85000.0,218104.0,77.0,39.0,39.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,86000.0,2.014557,4.877983844528597E-8,86000.0,84.82093023255814,69.64162772854142,69.53701110799963,69.4199775112444,86000.0,217808.0,79.0,40.0,40.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,87000.0,2.035958,5.001522064622907E-8,87000.0,84.86551724137931,69.73091777343167,69.6220930232558,69.52365521710952,87000.0,223136.0,79.0,40.0,40.0,8.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,88000.0,2.057252,5.12467619445589E-8,88000.0,84.89090909090909,69.78166267288492,69.67291638155194,69.57158549981692,88000.0,223560.0,81.0,41.0,41.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,89000.0,2.078397,5.249883117568163E-8,89000.0,84.92584269662922,69.8515131270653,69.73265651438241,69.64156408399711,89000.0,228888.0,81.0,41.0,41.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,90000.0,2.099141,5.372642595527902E-8,90000.0,84.98666666666666,69.97318239853018,69.84265148978909,69.76775406094778,90000.0,228752.0,83.0,42.0,42.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,91000.0,2.120789,5.5041836887184134E-8,91000.0,85.03626373626373,70.07245591530337,69.92247034656418,69.87922491594408,91000.0,234880.0,83.0,42.0,42.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,92000.0,2.140821,5.6259053802738605E-8,92000.0,85.07173913043479,70.14350838544877,70.0006552936808,69.94616832246489,92000.0,234880.0,83.0,42.0,42.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,93000.0,2.159655,5.740347589676581E-8,93000.0,85.10645161290323,70.21299130911484,70.06742447162553,70.0077952449006,93000.0,234880.0,83.0,42.0,42.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,94000.0,2.179289,5.859650888997649E-8,94000.0,85.1404255319149,70.28091257386497,70.12000770102895,70.08160729967659,94000.0,234880.0,83.0,42.0,42.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,95000.0,2.198321,5.975296218155161E-8,95000.0,85.19263157894737,70.38532589834557,70.2304615579963,70.18755960580692,95000.0,234880.0,83.0,42.0,42.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,96000.0,2.218741,6.099375538321007E-8,96000.0,85.24895833333333,70.49796235384997,70.3391073036885,70.30552118937283,96000.0,234880.0,83.0,42.0,42.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,97000.0,2.237835,6.21539760194719E-8,97000.0,85.28659793814433,70.5732609284911,70.43420616506462,70.37652040350366,97000.0,234880.0,83.0,42.0,42.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,98000.0,2.259907,6.35270812838442E-8,98000.0,85.32959183673469,70.65921608153226,70.53108410027262,70.47298268673883,98000.0,240472.0,85.0,43.0,43.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,99000.0,2.278946,6.471150277389422E-8,99000.0,85.35858585858585,70.71725095179112,70.58286317327595,70.51764466592087,99000.0,240472.0,85.0,43.0,43.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,100000.0,2.297172,6.584534730762244E-8,100000.0,85.392,70.78408642067238,70.64190682905262,70.57982397841018,100000.0,240472.0,85.0,43.0,43.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,101000.0,2.315362,6.697695227132903E-8,101000.0,85.44059405940594,70.88124032191716,70.7363184079602,70.68848668473927,101000.0,240472.0,85.0,43.0,43.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,102000.0,2.336997,6.835417001197736E-8,102000.0,85.48039215686275,70.96083438702723,70.811407398648,70.76877528866082,102000.0,246064.0,87.0,44.0,44.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,103000.0,2.354406,6.946237355470658E-8,103000.0,85.50582524271844,71.01169466329726,70.87422205747508,70.8195695940267,103000.0,246064.0,87.0,44.0,44.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,104000.0,2.376583,7.090388092522821E-8,104000.0,85.5326923076923,71.06543121673337,70.94413224417279,70.86197881364137,104000.0,251256.0,89.0,45.0,45.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,105000.0,2.399056,7.239774362494549E-8,105000.0,85.5552380952381,71.11050279239689,70.98613103778096,70.91658676893576,105000.0,256952.0,93.0,47.0,47.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,106000.0,2.421236,7.39042163350516E-8,106000.0,85.58301886792454,71.16606765785433,71.03707073004321,70.97491025811476,106000.0,262544.0,95.0,48.0,48.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,107000.0,2.447295,7.574954870260425E-8,107000.0,85.60093457943924,71.20189584158342,71.07698661510446,71.00459199036435,107000.0,273728.0,99.0,50.0,50.0,9.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,108000.0,2.472522,7.760200970909662E-8,108000.0,85.63055555555556,71.26112908768879,71.13549707058495,71.07200775439446,108000.0,283848.0,101.0,51.0,51.0,10.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,109000.0,2.492669,7.908352259546519E-8,109000.0,85.67155963302753,71.3431344615986,71.21105990783411,71.1680112241319,109000.0,284248.0,101.0,51.0,51.0,10.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,110000.0,2.514783,8.073846675041649E-8,110000.0,85.71363636363635,71.4272802648034,71.31147540983605,71.26531358566464,110000.0,289280.0,103.0,52.0,52.0,10.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,111000.0,2.534339,8.220764425479704E-8,111000.0,85.74324324324324,71.4864836168525,71.36938469053607,71.32996358497743,111000.0,290400.0,103.0,52.0,52.0,10.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,112000.0,2.552915,8.360511985503965E-8,112000.0,85.76875000000001,71.53750555454293,71.43855499408667,71.37803476511996,112000.0,290800.0,103.0,52.0,52.0,10.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,113000.0,2.571789,8.502501404533784E-8,113000.0,85.80442477876106,71.60885845129346,71.51760507111275,71.44459279038718,113000.0,290800.0,103.0,52.0,52.0,10.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,114000.0,2.5914,8.650169224167864E-8,114000.0,85.83859649122807,71.67719829134694,71.5789658996884,71.512766670784,114000.0,291064.0,105.0,53.0,53.0,10.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,115000.0,2.610671,8.797933128558927E-8,115000.0,85.86434782608696,71.72869900411342,71.63447277042,71.56650108444694,115000.0,296392.0,105.0,53.0,53.0,10.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,116000.0,2.629144,8.939578222524789E-8,116000.0,85.8896551724138,71.77931417022376,71.68313063335813,71.61388782907288,116000.0,296392.0,105.0,53.0,53.0,10.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,117000.0,2.646807,9.075012493878603E-8,117000.0,85.91452991452991,71.82906094857118,71.72902406806992,71.66729704638448,117000.0,296392.0,105.0,53.0,53.0,10.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,118000.0,2.667122,9.233510116736095E-8,118000.0,85.94915254237289,71.89829655978201,71.79648561756852,71.73156925595036,118000.0,301584.0,107.0,54.0,54.0,10.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,119000.0,2.687818,9.397974297404289E-8,119000.0,85.97563025210084,71.95125205848025,71.84906551514743,71.78958400243413,119000.0,307176.0,109.0,55.0,55.0,10.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,120000.0,2.711307,9.591006673872471E-8,120000.0,86.02250000000001,72.04496426414599,71.95338104474617,71.86776693166952,120000.0,317664.0,115.0,58.0,58.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,121000.0,2.731912,9.76317847147584E-8,121000.0,86.04545454545455,72.09085721089885,71.98812170277714,71.91263557122896,121000.0,322992.0,115.0,58.0,58.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,122000.0,2.754326,9.954033206734393E-8,122000.0,86.06967213114754,72.13928061915756,72.0394195650028,71.95544554455446,122000.0,329144.0,117.0,59.0,59.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,123000.0,2.773316,1.011573265451524E-7,123000.0,86.09918699186991,72.19833066686829,72.10266116268824,72.02964223200117,123000.0,329144.0,117.0,59.0,59.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,124000.0,2.795737,1.0309797733194298E-7,124000.0,86.13306451612902,72.26607002911568,72.1754749344639,72.08875758854657,124000.0,334576.0,119.0,60.0,60.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,125000.0,2.816891,1.049312832330664E-7,125000.0,86.1616,72.32314135517211,72.24682325760493,72.14806704558264,125000.0,335000.0,121.0,61.0,61.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,126000.0,2.838687,1.0685252603143454E-7,126000.0,86.18253968253968,72.3650193187016,72.28810187027457,72.19382865904299,126000.0,340728.0,121.0,61.0,61.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,127000.0,2.859319,1.0867116621385018E-7,127000.0,86.1984251968504,72.39677810403045,72.33498532150637,72.22715173025732,127000.0,340728.0,121.0,61.0,61.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,128000.0,2.879218,1.1042519495512049E-7,128000.0,86.21718750000001,72.43424158603644,72.37394300031319,72.25315340819729,128000.0,340728.0,121.0,61.0,61.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,129000.0,2.899225,1.1219081385682028E-7,129000.0,86.24418604651163,72.4882433378037,72.43794849492095,72.30891670047752,129000.0,341128.0,121.0,61.0,61.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,130000.0,2.921233,1.1413452420383693E-7,130000.0,86.27846153846154,72.5567888552627,72.49895934508118,72.3758788366835,130000.0,341392.0,123.0,62.0,62.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,131000.0,2.941604,1.1595878472758666E-7,131000.0,86.31297709923665,72.62584486774706,72.57655012082836,72.4514096950142,131000.0,346160.0,123.0,62.0,62.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,132000.0,2.961217,1.1771516495694719E-7,132000.0,86.34621212121212,72.69231550066681,72.64185312243843,72.51837394407002,132000.0,346160.0,123.0,62.0,62.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,133000.0,2.983139,1.197100339416001E-7,133000.0,86.36541353383458,72.73073945578523,72.70044861951645,72.56746944209127,133000.0,351752.0,125.0,63.0,63.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,134000.0,3.005336,1.217620388997926E-7,134000.0,86.37985074626866,72.75961458302518,72.72958192630668,72.59897608359482,134000.0,357344.0,127.0,64.0,64.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,135000.0,3.025931,1.236659467303091E-7,135000.0,86.40518518518519,72.81026384926413,72.77568457590412,72.64624785751546,135000.0,357344.0,127.0,64.0,64.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,136000.0,3.04562,1.2548609925640956E-7,136000.0,86.43014705882352,72.86015472073412,72.82112456186857,72.6896041435442,136000.0,357344.0,127.0,64.0,64.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,137000.0,3.068173,1.2759803998594485E-7,137000.0,86.44671532846715,72.8933371173562,72.85816608440162,72.73741704351912,137000.0,361976.0,129.0,65.0,65.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,138000.0,3.088321,1.2948476821805042E-7,138000.0,86.46521739130435,72.93033914329652,72.88799860651454,72.77695996268821,138000.0,361976.0,129.0,65.0,65.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,139000.0,3.108934,1.314201599483689E-7,139000.0,86.49280575539568,72.98549634435915,72.94941432420362,72.82962619933141,139000.0,362936.0,129.0,65.0,65.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,140000.0,3.129183,1.3332137506248225E-7,140000.0,86.52,73.03992220091834,73.00258930231892,72.8967399109579,140000.0,362936.0,129.0,65.0,65.0,11.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,141000.0,3.15145,1.354396680970159E-7,141000.0,86.53900709219859,73.07794069141377,73.04398460467824,72.93829131972169,141000.0,367728.0,131.0,66.0,66.0,12.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,142000.0,3.172305,1.3742290171070234E-7,142000.0,86.56478873239438,73.12951537643228,73.09699072115521,72.99569697655986,142000.0,367592.0,133.0,67.0,67.0,12.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,143000.0,3.193861,1.3947502846105233E-7,143000.0,86.59230769230768,73.18454206533895,73.1470588235294,73.04967529729274,143000.0,367992.0,133.0,67.0,67.0,12.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,144000.0,3.215437,1.4153218497418697E-7,144000.0,86.61805555555556,73.23606660264856,73.19441353216114,73.11025215243569,144000.0,368552.0,133.0,67.0,67.0,12.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,145000.0,3.23515,1.4341171437460517E-7,145000.0,86.65034482758621,73.30064379704395,73.26455070301925,73.17600432354531,145000.0,368552.0,133.0,67.0,67.0,12.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,146000.0,3.256523,1.4547809087981782E-7,146000.0,86.67534246575343,73.3506279971664,73.30387528817653,73.22414149060629,146000.0,373720.0,133.0,67.0,67.0,12.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,147000.0,3.276805,1.4744402481449975E-7,147000.0,86.6938775510204,73.3877090523956,73.34895698499857,73.26480960061234,147000.0,374680.0,133.0,67.0,67.0,12.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,148000.0,3.299051,1.4963020948900116E-7,148000.0,86.72162162162162,73.4431557162298,73.419176822258,73.31196697267642,148000.0,379872.0,135.0,68.0,68.0,12.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,149000.0,3.320957,1.5178298128975762E-7,149000.0,86.73892617449664,73.47775118670197,73.46681169345634,73.34439542946565,149000.0,379872.0,135.0,68.0,68.0,12.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,150000.0,3.345276,1.5420202772029573E-7,150000.0,86.75666666666667,73.51323742535465,73.50520826386759,73.3830879101738,150000.0,384504.0,137.0,69.0,69.0,12.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,151000.0,3.366775,1.5634812869131566E-7,151000.0,86.77682119205298,73.55358142082538,73.5494383213226,73.43224003725632,151000.0,385864.0,137.0,69.0,69.0,12.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,152000.0,3.392016,1.5889696997900806E-7,152000.0,86.79605263157895,73.59202629984179,73.59592690531633,73.46747220496277,152000.0,390336.0,139.0,70.0,70.0,12.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,153000.0,3.419756,1.6176579078866377E-7,153000.0,86.81307189542483,73.62609544376126,73.63165873804171,73.50979465364212,153000.0,399760.0,143.0,72.0,72.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,154000.0,3.444017,1.6428250192561085E-7,154000.0,86.82987012987013,73.65970080926687,73.66863137122532,73.546367549237,154000.0,400984.0,145.0,73.0,73.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,155000.0,3.468319,1.6684048372217352E-7,155000.0,86.85677419354839,73.71347629254443,73.71185237757275,73.5939545554706,155000.0,406872.0,145.0,73.0,73.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,156000.0,3.493849,1.6956835411695973E-7,156000.0,86.87628205128205,73.75250236658594,73.74818880069755,73.63595389865431,156000.0,413024.0,147.0,74.0,74.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,157000.0,3.516971,1.7204132333604828E-7,157000.0,86.88535031847134,73.77059456156225,73.77136888232147,73.64614931715495,157000.0,413424.0,147.0,74.0,74.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,158000.0,3.538919,1.7438872963397042E-7,158000.0,86.90443037974683,73.8086935984431,73.80322347847004,73.67423278538348,158000.0,413424.0,147.0,74.0,74.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,159000.0,3.562543,1.7691358028393656E-7,159000.0,86.93207547169811,73.86395671726895,73.86480843249225,73.72733480009104,159000.0,413128.0,149.0,75.0,75.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,160000.0,3.58564,1.794139429347383E-7,160000.0,86.954375,73.9086388508015,73.90842385529818,73.78718808474298,160000.0,418456.0,149.0,75.0,75.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,161000.0,3.608494,1.8188799965298844E-7,161000.0,86.97701863354037,73.95397237156558,73.9430318395347,73.8416049105472,161000.0,418456.0,149.0,75.0,75.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,162000.0,3.63082,1.8430489780174366E-7,162000.0,87.00308641975309,74.00612707983048,73.99397248091697,73.89822103762474,162000.0,418456.0,149.0,75.0,75.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,163000.0,3.657554,1.8722991222308748E-7,163000.0,87.02331288343558,74.04660378038156,74.03101251058918,73.94528411120554,163000.0,422928.0,151.0,76.0,76.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,164000.0,3.682082,1.8992422455714814E-7,164000.0,87.0359756097561,74.07189888515938,74.06594210853736,73.96431589130674,164000.0,424608.0,151.0,76.0,76.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,165000.0,3.708316,1.9280593483812286E-7,165000.0,87.06060606060606,74.12112159789356,74.11587842343272,74.00652576215057,165000.0,424608.0,151.0,76.0,76.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,166000.0,3.737283,1.9607166578786247E-7,166000.0,87.07409638554216,74.14809521757631,74.14414305855134,74.03337649607299,166000.0,435792.0,155.0,78.0,78.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,167000.0,3.764548,1.9918100685088177E-7,167000.0,87.09760479041915,74.19510592083282,74.19088230361976,74.07973246078336,167000.0,440824.0,157.0,79.0,79.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,168000.0,3.78833,2.018956023930676E-7,168000.0,87.11845238095238,74.23676621880065,74.22831419997142,74.11580370064708,168000.0,441224.0,157.0,79.0,79.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,169000.0,3.81378,2.0479864289156272E-7,169000.0,87.14082840236686,74.2815092563629,74.27830841884743,74.15994863380182,169000.0,440928.0,159.0,80.0,80.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,170000.0,3.837691,2.0753306022741735E-7,170000.0,87.15235294117647,74.3045298159243,74.29926337342026,74.17985790114554,170000.0,442048.0,159.0,80.0,80.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,171000.0,3.860812,2.1020565404453219E-7,171000.0,87.16491228070176,74.32965382959122,74.32441917596687,74.20613468092608,171000.0,446816.0,159.0,80.0,80.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,172000.0,3.882987,2.1277211073579068E-7,172000.0,87.1843023255814,74.36843616071246,74.3602568278044,74.24552220495625,172000.0,447376.0,159.0,80.0,80.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,173000.0,3.905724,2.1540361133507565E-7,173000.0,87.1907514450867,74.3813040557438,74.37617076385837,74.2559074327935,173000.0,447376.0,159.0,80.0,80.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,174000.0,3.928114,2.1799495137193145E-7,174000.0,87.20402298850574,74.40789132885898,74.41098724284565,74.29013521783814,174000.0,447376.0,159.0,80.0,80.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,175000.0,3.950986,2.206420763975217E-7,175000.0,87.22228571428572,74.44440069630637,74.4495355188135,74.32426225743485,175000.0,447376.0,159.0,80.0,80.0,13.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,176000.0,3.975889,2.2355513433201452E-7,176000.0,87.23011363636364,74.45999225452583,74.47125105068267,74.33188670625856,176000.0,452168.0,161.0,81.0,81.0,14.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.RandomRBFGenerator,1,177000.0,3.99841,2.2618955499389114E-7,177000.0,87.24971751412428,74.49919708912806,74.50836430176999,74.37201907790143,177000.0,452168.0,161.0,81.0,81.0,14.0,0.0,0.0,1.0
