Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,11000.0,4.196237,2.7756727515823312E-8,11000.0,63.90909090909091,57.847159553481816,16.22705212070055,57.65784982935153,11000.0,656.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,12000.0,4.808547,3.6096435793572004E-8,12000.0,64.54166666666666,58.62215135169381,18.361473522640058,57.83371320979089,12000.0,52648.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,13000.0,5.118188,4.051178746339348E-8,13000.0,64.78461538461538,58.87272370539055,19.9370409233998,58.18414322250639,13000.0,55120.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,14000.0,5.430896,4.645939248717494E-8,14000.0,64.63571428571429,58.70928663671401,22.10509754562617,58.16645542881284,14000.0,73520.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,15000.0,5.660144,5.116122144377894E-8,15000.0,64.65333333333334,58.754717536145705,23.447877562806806,58.68786037088982,15000.0,79280.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,16000.0,5.927506,5.664752730892764E-8,16000.0,65.4,59.60858651881945,21.072141431422867,57.73723184975953,16000.0,79320.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,17000.0,6.181546,6.186309267249373E-8,17000.0,65.88235294117646,59.97547056526691,17.881919864080423,56.41064181572223,17000.0,79360.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,18000.0,6.427499,6.691415505069826E-8,18000.0,66.84444444444443,60.82424441872939,15.860707740025376,55.86778081786585,18000.0,79384.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,19000.0,6.67753,7.204948354719414E-8,19000.0,67.74736842105263,61.58735352427867,13.872101194659173,55.500689855493434,19000.0,79392.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,20000.0,6.967384,7.748142861036791E-8,20000.0,68.325,61.900961709335874,11.224775784753371,54.65607329468184,20000.0,72440.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,21000.0,7.204696,8.192921303419604E-8,21000.0,69.23809523809524,62.59354374877661,9.801731359955333,54.39141485456086,21000.0,72448.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,22000.0,7.470201,8.690540051501659E-8,22000.0,69.95454545454545,63.04387969264644,7.84887773595428,53.840782122905026,22000.0,72448.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,23000.0,7.739988,9.196184273602235E-8,23000.0,70.39565217391305,63.15820815170831,5.285853387119236,52.92450221238939,23000.0,72448.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,24000.0,7.994976,9.674091692806947E-8,24000.0,70.61666666666667,63.03530695166779,2.272727272727281,52.010888057162305,24000.0,72448.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,25000.0,8.247868,1.0148070715574755E-7,25000.0,70.952,63.034511546057836,-0.3315833103067011,51.2224610424503,25000.0,72448.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,26000.0,8.525815,1.0767950095443263E-7,26000.0,71.3,63.05790054300727,-2.68336314847945,50.487691593125874,26000.0,86208.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,27000.0,8.780965,1.1337040249465241E-7,27000.0,71.67777777777778,63.114810701824574,-4.825222755311869,49.75689881734559,27000.0,86216.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,28000.0,9.019234,1.1868626720168525E-7,28000.0,71.91428571428573,63.04818457525783,-7.12436997684235,49.057459350910165,28000.0,86240.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,29000.0,9.260426,1.2406734506082205E-7,29000.0,72.08620689655172,62.88489211142243,-9.762711864406809,48.18205095378311,29000.0,86240.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,30000.0,9.490958,1.29210594592409E-7,30000.0,72.22333333333333,62.66611094094804,-12.51687820685932,47.26283146636288,30000.0,86240.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,31000.0,9.721931,1.3436416101124553E-7,31000.0,72.3225806451613,62.416066292599105,-15.214180206794643,46.36494342689255,31000.0,86248.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,32000.0,9.944883,1.3933968236049017E-7,32000.0,72.603125,62.42263218062886,-17.19021521187004,45.96943177616173,32000.0,86264.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,33000.0,10.180779,1.4460455745458604E-7,33000.0,72.84848484848484,62.35983343890224,-19.19648796062259,45.60135996600085,33000.0,86272.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,34000.0,10.391305,1.4930320895380445E-7,34000.0,73.06470588235294,62.27489758197835,-21.169621593013996,45.25019429664615,34000.0,86272.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,35000.0,10.58219,1.5356389533521403E-7,35000.0,73.4,62.36543683112548,-22.661396574440058,45.10613207547169,35000.0,86280.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,36000.0,10.758324,1.5749569363271198E-7,36000.0,73.72222222222223,62.5132556275112,-24.130691510300505,45.254629629629626,36000.0,86288.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,37000.0,10.951757,1.6181405381196076E-7,37000.0,74.06486486486486,62.6942847171787,-25.519947678221023,45.368630799886134,37000.0,86296.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,38000.0,11.14039,1.6602525477401085E-7,38000.0,74.22631578947369,62.60030576098059,-27.792275574112722,45.09474156295549,38000.0,86296.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,39000.0,11.317603,1.6998150609847573E-7,39000.0,74.48461538461538,62.70161352424506,-29.671618451915542,45.17959453503745,39000.0,86296.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,40000.0,11.492099,1.7387710084103877E-7,40000.0,74.8225,62.8421943895381,-31.166970565251383,45.132116589485165,40000.0,86296.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,41000.0,11.640479,1.7718966014269326E-7,41000.0,75.20487804878049,63.126017434787144,-32.300884955752174,45.52274797706446,41000.0,86296.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,42000.0,11.790362,1.8053639407166176E-7,42000.0,75.55952380952381,63.32099305764143,-33.3636481746135,45.72803214550069,42000.0,86312.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,43000.0,11.936736,1.838047756233977E-7,43000.0,75.8093023255814,63.42653092232737,-34.880705394190905,45.98888831195804,43000.0,86312.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,44000.0,12.112311,1.8846682586810656E-7,44000.0,76.14772727272727,63.71265611274571,-35.82244079202796,46.43495125810237,44000.0,102640.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,45000.0,12.367008,1.970884393259055E-7,45000.0,76.4,63.843499577129336,-37.06763035622097,46.60901915439143,45000.0,130848.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,46000.0,12.564024,2.0375833924652802E-7,46000.0,76.73913043478261,64.15129402000409,-37.85106931203297,47.136999160120546,46000.0,130864.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,47000.0,12.763908,2.1064695642433232E-7,47000.0,77.12340425531914,64.45629924696765,-38.34276891405045,47.4512487170715,47000.0,133216.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,48000.0,12.960234,2.174129539831645E-7,48000.0,77.49583333333334,64.81621678610821,-38.87888917459505,47.974762799210126,48000.0,133216.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,49000.0,13.151006,2.2398754362637797E-7,49000.0,77.87346938775511,65.11159831755839,-39.24993578217316,48.27290076335878,49000.0,133216.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,50000.0,13.340234,2.305100971646607E-7,50000.0,78.242,65.44017488960264,-39.54592098512062,48.68396226415095,50000.0,133240.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,51000.0,13.524916,2.3687595334110988E-7,51000.0,78.62156862745098,65.7870723738372,-39.63883196721309,49.0894658199477,51000.0,133240.0,13.0,7.0,7.0,5.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,52000.0,13.751483,2.453790649957955E-7,52000.0,78.975,66.11983146412913,-39.80818414322258,49.5081512954325,52000.0,145072.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,53000.0,13.937057,2.5256108072275916E-7,53000.0,79.29622641509434,66.39870413832017,-40.033180193976534,49.84917733089579,53000.0,149600.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,54000.0,14.122955,2.5975602051243186E-7,54000.0,79.57777777777778,66.64630397812927,-40.412528647822704,50.20544543279,54000.0,149608.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,55000.0,14.303428,2.6674248677988847E-7,55000.0,79.80727272727273,66.82825927110319,-40.97486671744101,50.50140393100682,55000.0,149640.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,56000.0,14.480485,2.735970793788632E-7,56000.0,80.00535714285715,66.98715120889139,-41.626612699215805,50.782417582417594,56000.0,149648.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,57000.0,14.672863,2.816404371832808E-7,57000.0,80.16491228070176,67.12901047787082,-42.39294710327465,51.07745564690609,57000.0,161616.0,17.0,9.0,9.0,7.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,58000.0,14.858548,2.889666320756078E-7,58000.0,80.30344827586207,67.23905932407929,-43.21173373448668,51.339608979000715,58000.0,152512.0,19.0,10.0,10.0,7.0,0.0,0.0,1.0
Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,1000.0,0.222632,1.1583517988522848E-9,1000.0,64.3,39.08047350000597,13.349514563106807,13.349514563106807,1000.0,20112.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,2000.0,0.345458,2.12024986743927E-9,2000.0,68.60000000000001,55.53288141617861,32.54564983888294,46.32478632478634,2000.0,30272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,3000.0,0.457421,3.0031002685427665E-9,3000.0,66.03333333333333,57.66589374956378,22.80303030303029,51.499286054259876,3000.0,30480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,4000.0,0.52049,3.5015865601599214E-9,4000.0,68.075,61.70165801530014,20.13758599124453,58.403908794788265,4000.0,30552.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,5000.0,0.584563,4.008406108866135E-9,5000.0,69.0,62.55678143311092,20.14425553838226,58.64461045891141,5000.0,30576.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,6000.0,0.649283,4.520745283613602E-9,6000.0,66.60000000000001,59.62818308726414,16.569525395503753,55.0773369199731,6000.0,30600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,7000.0,0.712113,5.020203294439448E-9,7000.0,65.15714285714286,58.22124343935508,15.57632398753894,54.64013390366376,7000.0,30728.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,8000.0,0.773143,5.506362929526302E-9,8000.0,64.21249999999999,57.608866128599345,14.435146443514634,55.104281009879244,8000.0,30792.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,9000.0,0.833615,5.988953657862212E-9,9000.0,63.03333333333333,56.45632140624137,13.852925945106154,54.900366002440016,9000.0,30848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,10000.0,0.894803,6.478144797599977E-9,10000.0,64.14999999999999,58.0520048427059,16.002811621368306,57.20424973140742,10000.0,30904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,11000.0,0.956127,6.4885519507030635E-9,11000.0,63.90909090909091,57.847159553481816,16.22705212070055,57.65784982935153,11000.0,656.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,12000.0,1.105861,8.527940298534101E-9,12000.0,64.54166666666666,58.62215135169381,18.361473522640058,57.83371320979089,12000.0,52648.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,13000.0,1.165157,9.373476557019684E-9,13000.0,64.78461538461538,58.87272370539055,19.9370409233998,58.18414322250639,13000.0,55120.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,14000.0,1.22859,1.0579951701478826E-8,14000.0,64.63571428571429,58.70928663671401,22.10509754562617,58.16645542881284,14000.0,73520.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,15000.0,1.275873,1.1549716229654021E-8,15000.0,64.65333333333334,58.754717536145705,23.447877562806806,58.68786037088982,15000.0,79280.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,16000.0,1.33308,1.2723611920244164E-8,16000.0,65.4,59.60858651881945,21.072141431422867,57.73723184975953,16000.0,79320.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,17000.0,1.390785,1.3908323773907291E-8,17000.0,65.88235294117646,59.97547056526691,17.881919864080423,56.41064181572223,17000.0,79360.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,18000.0,1.447427,1.5071563397844633E-8,18000.0,66.84444444444443,60.82424441872939,15.860707740025376,55.86778081786585,18000.0,79384.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,19000.0,1.503679,1.6226910129189493E-8,19000.0,67.74736842105263,61.58735352427867,13.872101194659173,55.500689855493434,19000.0,79392.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,20000.0,1.563266,1.7343587182048295E-8,20000.0,68.325,61.900961709335874,11.224775784753371,54.65607329468184,20000.0,72440.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,21000.0,1.616909,1.8348983031594093E-8,21000.0,69.23809523809524,62.59354374877661,9.801731359955333,54.39141485456086,21000.0,72448.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,22000.0,1.666098,1.9270900456855696E-8,22000.0,69.95454545454545,63.04387969264644,7.84887773595428,53.840782122905026,22000.0,72448.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,23000.0,1.711267,2.011747363747822E-8,23000.0,70.39565217391305,63.15820815170831,5.285853387119236,52.92450221238939,23000.0,72448.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,24000.0,1.755232,2.0941481029407846E-8,24000.0,70.61666666666667,63.03530695166779,2.272727272727281,52.010888057162305,24000.0,72448.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
trees.HoeffdingTree,ArffFileStream -f /Users/wprzemysaw/workspace/moa-semi-supervised-learning/data/covtypeNorm.arff,1,25000.0,1.80225,2.1822708814094466E-8,25000.0,70.952,63.034511546057836,-0.3315833103067011,51.2224610424503,25000.0,72448.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
