Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
trees.HoeffdingTree,generators.LEDGenerator,1,22000.0,2.637298,1.1571314103073544E-8,22000.0,73.5409090909091,70.60065489266918,70.7207886927217,70.49969592540036,22000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,23000.0,2.71651,1.1918861832883624E-8,23000.0,73.6,70.66631664638705,70.79365079365078,70.57711876726268,23000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,24000.0,2.800915,1.2289194183217155E-8,24000.0,73.45833333333334,70.50892173887476,70.62350119904077,70.40787884418843,24000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,25000.0,2.881642,1.2643389072683122E-8,25000.0,73.368,70.40805500103079,70.51764601691538,70.3152169066833,25000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,26000.0,2.967622,1.3020631836520302E-8,26000.0,73.35769230769232,70.39646181257237,70.48949857282835,70.30734279223284,26000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,27000.0,3.044897,1.3359680854611928E-8,27000.0,73.32592592592593,70.36102415323208,70.46181609383973,70.24335826137256,27000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,28000.0,3.126381,1.3717197130123775E-8,28000.0,73.42142857142858,70.46692577516386,70.55705016616554,70.34114458791647,28000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,29000.0,3.20732,1.4072322183185154E-8,29000.0,73.44827586206897,70.497009959821,70.58374083129586,70.38575439406178,29000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,30000.0,3.280868,1.439501874976688E-8,30000.0,73.47,70.52155822941963,70.61039104907499,70.40823914336704,30000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,31000.0,3.35287,1.4710932142204709E-8,31000.0,73.50967741935483,70.56586841632952,70.65256236151811,70.45724358743749,31000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,32000.0,3.425685,1.503041262427966E-8,32000.0,73.45937500000001,70.50949006434874,70.58905010908336,70.41900316951691,32000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,33000.0,3.495787,1.533798964487182E-8,33000.0,73.43030303030304,70.4773858560213,70.54852037217427,70.4023764515258,33000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,34000.0,3.566093,1.5646461728546357E-8,34000.0,73.4470588235294,70.49589601981417,70.55638901571977,70.40873184961815,34000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,35000.0,3.62853,1.5920408070087434E-8,35000.0,73.41142857142857,70.45621776829914,70.50209205020921,70.36400114646031,35000.0,16960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,36000.0,3.958355,1.9308872727884187E-8,36000.0,73.08055555555556,70.08862557725799,70.11901825357671,69.99040039637073,36000.0,39712.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,37000.0,4.09854,2.1054280839032596E-8,37000.0,72.90810810810811,69.8967415330574,69.91145129821402,69.80177140447068,37000.0,48128.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,38000.0,4.226507,2.264994928199384E-8,38000.0,72.92894736842105,69.91984838395781,69.9447804364975,69.82488046698542,38000.0,48200.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,39000.0,4.335774,2.4043873827904464E-8,39000.0,72.99230769230769,69.99023804440968,70.00341744033719,69.88764687383858,39000.0,49312.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,40000.0,4.439642,2.5398158412426712E-8,40000.0,73.055,70.05996428299301,70.07773459189339,69.9660034553865,40000.0,50400.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,41000.0,4.530153,2.658016075897548E-8,41000.0,73.11219512195122,70.12346407215443,70.12951823551727,70.03533568904594,41000.0,50480.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,42000.0,4.627923,2.785776930757695E-8,42000.0,73.20714285714286,70.22925996359335,70.24275438967634,70.14961005888907,42000.0,50512.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,43000.0,4.75003,2.9453906799770064E-8,43000.0,73.27906976744187,70.30921420103813,70.32694592221476,70.22236044161096,43000.0,50528.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,44000.0,4.853087,3.080188289491667E-8,44000.0,73.30681818181817,70.34009066874385,70.35438437074058,70.25829323879462,44000.0,50560.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,45000.0,4.955992,3.21478708440231E-8,45000.0,73.30666666666666,70.34005162093051,70.35245335176226,70.26585474528443,45000.0,50560.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,46000.0,5.043234,3.328898819163442E-8,46000.0,73.3304347826087,70.36644344845337,70.37287480680062,70.28748577102861,46000.0,50560.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,47000.0,5.127859,3.439587541959352E-8,47000.0,73.3404255319149,70.37773695071974,70.38945079875225,70.29820319537289,47000.0,50560.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
